Platform,Route,Major Stops,,,,,,,,,,,
19C,290B,Indian Express,Vasantha Nagara,Coles Park,Doddy,Kadugondanahalli Police Station,Nagawara Junction,Thanisandra,,,,,
19C,291H,Indian Express,Vasantha Nagara,Coles Park,Doddy,Kadugondanahalli Police Station,Nagawara Junction,Thanisandra,K Narayanapura Cross,RK Hegde Nagara,,,
19C,300MV,Indian Express,Vasantha Nagara,Coles Park,Mosque Road,Maruthi Sevanagara,Sir M Vishweshwaraiah Railway Station,,,,,,
,,,,,,,,,,,,,
19D,126,Indian Express,Shivajinagara Bus Station,Commercial Street,Sindhi Colony,Cox Town,Jeevanahalli,,,,,,
,,,,,,,,,,,,,
23A,284D,Shivananda Store,Mekhri Circle,Hebbala,Allalasandra Gate,Yelahanka Police Station,Yelahanka Satellite Town,,,,,,
23A,"285M, V-285M",Shivananda Store,Mekhri Circle,Hebbala,Allalasandra Gate,Yelahanka Police Station,Puttenahalli,Ramagondanahalli,,,,,
23A,402B,Shivananda Store,Mekhri Circle,Hebbala,Allalasandra Gate,Yelahanka Police Station,Yelahanka Satellite Town,Mother Dairy Cross Yelahanka,5th Phase Yelahanka New Town,,,,
23A,402C,Shivananda Store,Mekhri Circle,Hebbala,Allalasandra Gate,Yelahanka Police Station,Yelahanka Satellite Town,Mother Dairy Cross Yelahanka,Atturu Layout,Atturu,,,
,,,,,,,,,,,,,
24,279E,Shivananda Store,Mekhri Circle,Ashwathnagara,Geddalahalli,Sanjayanagara,Nagashetty halli,Bhoopasandra,Hebbala,,,,
24,286AA,Shivananda Store,Mekhri Circle,Hebbala,Byatarayanapura,Amruthahalli,Jakkur Layout,,,,,,
24,288D,Shivananda Store,Mekhri Circle,Hebbala,Maruthi Nagara,Kodigehalli,,,,,,,
24,288H,Shivananda Store,Mekhri Circle,Hebbala,Maruthi Nagara,Kodigehalli,Thindlu,,,,,,
,,,,,,,,,,,,,
29A,315,Corporation,Richmond Circle,Mayohall,Halasuru,Binnamangala,Tin Factory,Krishnaraja Pura Govt Hospital,,,,,
29A,304Z,Corporation,Richmond Circle,Mayohall,Halasuru,Binnamangala,Tin Factory,Mahadevapura,Hoodi,ITPL,Channasandra,Chikka Thirupathi,
29A,305D,Corporation,Richmond Circle,Mayohall,Halasuru,Binnamangala,Tin Factory,Mahadevapura,Hoodi,ITPL,Channasandra,,
29A,305S,Corporation,Richmond Circle,Mayohall,Halasuru,Binnamangala,Tin Factory,Mahadevapura,Hoodi,ITPL,Channasandra,Naduvatti,
29A,315MF,Vidhana Soudha,Raj Bhavan,Manipal Centre MG Road,Halasuru,Binnamangala,Tin Factory,Krishnaraja Pura Govt Hospital,,,,,
29A,316B,Corporation,Richmond Circle,Mayohall,Halasuru,Binnamangala,Tin Factory,Krishnaraja Pura Govt Hospital,TC Palya Gate Hosakote Road,Budigere Cross,Mandur,Budigere,
29A,316F,Corporation,Richmond Circle,Mayohall,Halasuru,Binnamangala,Tin Factory,Krishnaraja Pura Govt Hospital,TC Palya Gate Hosakote Road,Cheemasandra,,,
29A,"317A, V-317A",Corporation,Richmond Circle,Mayohall,Halasuru,Binnamangala,Tin Factory,Krishnaraja Pura Govt Hospital,TC Palya Gate Hosakote Road,Budigere Cross,Katamanallur Gate,Hosakote Bus Stand (Old),
29A,KBS12HK,Corporation,Richmond Circle,Mayohall,Halasuru,Binnamangala,Tin Factory,Krishnaraja Pura Govt Hospital,TC Palya Gate Hosakote Road,Budigere Cross,Katamanallur Gate,Hosakote Bus Stand (Old),
29A,KBS13K,Corporation,Richmond Circle,Mayohall,Halasuru,Binnamangala,Tin Factory,Mahadevapura,Hoodi,ITPL,Kadugodi Bus Station,,
